2.19941174,-5.77970571
-4.88020594,-5.11005894
-0.97997059,-6.02358829
-3.51441191,-1.44964688
4.48773553,-5.77729394
6.12426400,-5.64788235
6.52594174,-0.20735259
-2.10694076,2.34247094
-2.01747041,0.26182376
-5.23926456,-6.91776476
5.49311738,-0.72923547
-4.95658829,-2.01135253
0.65317671,5.71135218
-8.07120582,4.33600035
6.01376524,-3.00541194
-2.98947053,4.86647035
0.67826485,-3.55817635
1.06873547,5.97288241
-5.43849991,-6.17164700
4.89420632,-7.11641176
-4.38397038,-3.66735300
2.61029412,6.97035306
-2.11252909,-5.34400000
5.80041144,1.22935306
4.37585271,-4.86505888
-1.71064668,-1.06411741
7.87561753,1.68894153
-5.48302953,3.24558841
3.85332353,0.84717606
-0.54420562,4.00505876
-5.84455871,4.24170553
-3.44358826,4.16600035
6.19041174,-7.19776471
1.44773506,-1.50894076
-5.89076456,0.64305924
-6.17591185,-0.86552971
-5.45385294,4.79194100
-2.86955888,4.96870600
-4.22661771,-6.60182347
0.02482335,-5.56441182
-2.45464729,5.17829447
6.25526518,4.09352918
-5.30352962,-1.59970629
0.85155891,4.33829453
-5.59655897,-2.82799976
3.24020565,5.35847024
-7.36155879,-1.67011753
-5.00452962,0.52952935
-5.26897071,-0.72011788
-8.00514715,-5.42470594
7.01261812,-1.55417676
6.00870650,0.04529435
-6.34614697,1.78623512
-1.33058794,-1.77217641
4.85029424,-0.10917665
-5.33170588,2.44294112
-2.68588256,4.55558865
-3.28061765,-0.27794153
5.61041259,-5.03147082
-4.73591165,-5.06917665
-0.24867609,-2.78670594
6.16902968,2.23658841
-2.55344121,3.89911788
4.74249985,0.17288206
-2.17288209,5.82588288
-3.16020606,5.10347076
0.68382353,-4.57552924
-4.94776468,-5.96517629
-5.55058826,-1.88117624
5.98673562,2.23023535
-4.43391194,1.64147053
-3.66267665,-3.29147071
4.07308779,3.33135271
-8.07088247,-0.06576447
0.14185288,-6.71747053
-6.14226488,-0.96376488
-4.36308826,-0.08041200
4.85002944,-1.66517641
0.75391165,6.58741129
-1.92800006,0.19888218
-4.38688256,-1.99170553
-6.83485300,-5.92588224
-5.75999988,0.12558794
-2.83402926,3.57305906
-4.05005871,2.29364729
-1.60541221,6.19305959
-0.24888253,-7.55635294
-7.66532359,-7.14394112
-5.19167641,-5.66929400
-6.25344109,-2.15429418
-4.22352959,4.83052959
3.45723500,5.44452982
-1.79644147,2.09364676
-3.41982359,2.64429429
-0.12173553,-1.27435300
0.63405924,-2.07811782
-1.37570550,0.79147071
-4.11550006,-3.48235276
4.44164679,-0.74147035
-3.88605903,-0.69847018
-2.99694106,3.47735324
6.88552856,1.38288253
-6.13905874,1.55329447
6.48217594,-4.21847041
-1.38614700,3.28600000
1.83973515,-6.54276476
5.14617562,-4.31388229
4.90967606,-5.31094135
-6.10232365,1.70400012
-7.59623538,-3.35717641
1.60888224,-6.61864694
-3.31038218,5.00417641
5.07503015,-3.17364724
5.38420553,-5.86758829
-5.66167629,-5.00476476
-2.31826512,-3.02170606
1.95114674,-2.23741147
2.28435291,3.32058806
-5.70726462,3.78935329
-6.70597053,6.16723453
3.78452974,-0.26564741
-2.41158788,-1.65211759
0.09229412,-4.93811753
-7.38658815,-3.53041165
2.75755850,4.35835265
6.13602941,3.38258812
2.03455847,-3.83570594
2.21673494,0.77329388
0.84208859,1.91941206
-1.96897079,5.44782394
2.09014712,-1.29941153
4.19802947,-5.18147053
-7.53358818,-2.89958818
-5.39335274,-7.00652941
-4.72520582,-4.96070594
6.08838250,-5.80976465
-4.28514726,-4.45482365
0.21491197,-4.44376465
-3.30150021,-6.57858818
0.26085259,-2.33011765
-5.80676450,0.35105894
