6.11764706,0.58823529
1.76470588,3.50000000
3.55882353,0.08823529
0.85294118,-3.38235294
-0.08823529,1.70588235
-0.79411765,-1.47058824
6.08823529,1.23529412
-8.23529412,-1.11764706
-0.79411765,-1.61764706
2.61764706,2.91176471
1.23529412,3.73529412
-1.73529412,6.23529412
-6.97058824,2.82352941
3.64705882,7.91176471
3.52941176,1.38235294
-0.38235294,-2.52941176
0.61764706,-5.73529412
6.50000000,-7.05882353
4.14705882,-2.82352941
2.88235294,-5.82352941
-3.47058824,3.02941176
-5.47058824,-0.02941176
-2.52941176,-6.94117647
2.29411765,-8.23529412
-0.94117647,-5.08823529
-2.38235294,-3.79411765
-3.20588235,-1.55882353
4.47058824,-7.88235294
1.97058824,-3.55882353
6.76470588,-3.76470588
3.02941176,-0.85294118
5.64705882,2.82352941
3.61764706,0.97058824
8.17647059,-1.55882353
5.73529412,-0.97058824
2.94117647,2.50000000
-4.41176471,5.29411765
-0.58823529,-2.29411765
3.85294118,-3.02941176
7.02941176,5.20588235
-0.70588235,-2.05882353
0.44117647,3.97058824
-1.17647059,1.58823529
-2.67647059,6.02941176
-5.67647059,-1.20588235
5.97058824,1.85294118
3.29411765,-0.47058824
-4.97058824,-4.32352941
-1.67647059,1.32352941
7.00000000,-6.73529412
8.50000000,-0.26470588
1.32352941,-5.85294118
-2.85294118,0.11764706
-7.97058824,0.44117647
6.32352941,6.08823529
-2.91176471,-6.67647059
7.35294118,4.79411765
2.79411765,-1.08823529
8.00000000,3.47058824
0.70588235,3.88235294
0.11764706,-2.97058824
-0.38235294,-5.41176471
0.05882353,6.32352941
1.97058824,8.50000000
-3.11764706,5.88235294
3.32352941,1.97058824
5.61764706,-1.26470588
8.32352941,-5.70588235
0.97058824,3.82352941
0.08823529,3.97058824
6.47058824,-4.05882353
3.38235294,1.79411765
3.23529412,2.17647059
4.91176471,-2.17647059
1.38235294,6.23529412
1.50000000,-3.52941176
3.38235294,-3.29411765
-7.44117647,1.91176471
2.85294118,-8.20588235
2.35294118,3.02941176
4.79411765,-5.26470588
-0.05882353,-5.52941176
-7.23529412,2.41176471
0.29411765,-3.11764706
-3.94117647,-5.73529412
5.50000000,6.76470588
-0.73529412,-1.85294118
2.17647059,-3.55882353
7.61764706,4.38235294
2.61764706,5.76470588
-3.05882353,-0.55882353
7.82352941,-2.35294118
-4.50000000,-5.08823529
5.11764706,-5.05882353
2.67647059,-1.17647059
2.17647059,3.26470588
-0.76470588,-7.82352941
3.11764706,-3.35294118
5.14705882,-1.94117647
5.88235294,-0.64705882
8.41176471,-0.70588235
-5.55882353,-0.38235294
7.58823529,-2.76470588
-6.70588235,3.23529412
0.70588235,1.50000000
8.52941176,1.58823529
5.05882353,7.08823529
-5.70588235,-1.55882353
0.00000000,-2.91176471
3.08823529,8.17647059
2.61764706,-3.50000000
-5.61764706,-2.35294118
-4.29411765,-5.38235294
5.41176471,3.11764706
5.97058824,1.52941176
7.35294118,-3.08823529
4.64705882,7.44117647
5.73529412,2.50000000
-3.05882353,-2.55882353
5.47058824,-1.50000000
6.64705882,5.64705882
-5.67647059,-0.73529412
7.88235294,3.94117647
-4.91176471,1.35294118
3.64705882,0.73529412
-0.76470588,3.97058824
5.97058824,-0.05882353
-7.82352941,1.00000000
-2.76470588,0.35294118
-1.50000000,-4.76470588
-1.67647059,-7.41176471
8.00000000,-1.97058824
3.23529412,-5.70588235
1.73529412,-3.52941176
8.38235294,2.52941176
-0.61764706,1.70588235
-1.23529412,-4.88235294
-0.64705882,-2.11764706
-3.02941176,-0.29411765
8.17647059,3.00000000
-2.02941176,1.08823529
5.08823529,3.79411765
3.64705882,-3.14705882
-4.32352941,2.23529412
-0.14705882,-2.82352941
-5.26470588,4.67647059
8.44117647,2.08823529
-8.17647059,-0.58823529
-5.44117647,-3.11764706
0.11764706,1.70588235
-1.35294118,6.32352941
-0.35294118,6.32352941
8.32352941,-1.14705882
4.41176471,-5.44117647
4.58823529,-2.52941176
